season,team_id,team_name,seed,seed_region,conference,reg_season_wins,reg_season_losses,reg_season_win_pct,reached_playin,won_playin,reached_r64,reached_r32,reached_s16,reached_e8,reached_f4,reached_f2,won_championship,payout_pct
1989,1390,Stanford,3,W,pac_ten,26,6,0.8125,0,0,1,0,0,0,0,0,0,0.0
1989,1199,Florida St,4,Z,metro,22,7,0.7586,0,0,1,0,0,0,0,0,0,0.0
1989,1234,Iowa,4,W,big_ten,22,8,0.7333,0,0,1,1,0,0,0,0,0,0.010741
1989,1257,Louisville,4,Y,metro,22,8,0.7333,0,0,1,1,1,0,0,0,0,0.025741
1989,1424,UNLV,4,X,big_west,26,7,0.7879,0,0,1,1,1,1,0,0,0,0.045741
1989,1116,Arkansas,5,Y,swc,24,6,0.8,0,0,1,1,0,0,0,0,0,0.010741
1989,1272,Memphis,5,X,metro,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.0
1989,1301,NC State,5,W,acc,20,8,0.7143,0,0,1,1,1,0,0,0,0,0.025741
1989,1438,Virginia,5,Z,acc,19,10,0.6552,0,0,1,1,1,1,0,0,0,0.045741
1989,1104,Alabama,6,Z,sec,23,7,0.7667,0,0,1,0,0,0,0,0,0,0.0
1989,1210,Georgia Tech,6,Y,acc,20,11,0.6452,0,0,1,0,0,0,0,0,0,0.0
1989,1243,Kansas St,6,W,big_eight,17,10,0.6296,0,0,1,0,0,0,0,0,0,0.0
1989,1333,Oregon St,6,X,pac_ten,22,7,0.7586,0,0,1,0,0,0,0,0,0,0.0
1989,1196,Florida,7,Y,sec,20,12,0.625,0,0,1,0,0,0,0,0,0,0.0
1989,1417,UCLA,7,Z,pac_ten,20,9,0.6897,0,0,1,1,0,0,0,0,0,0.010741
1989,1431,UTEP,7,X,wac,24,6,0.8,0,0,1,1,0,0,0,0,0,0.010741
1989,1452,West Virginia,7,W,a_ten,25,4,0.8621,0,0,1,1,0,0,0,0,0,0.010741
1989,1247,La Salle,8,Z,maac,26,5,0.8387,0,0,1,0,0,0,0,0,0,0.0
1989,1338,Pittsburgh,8,Y,big_east,17,12,0.5862,0,0,1,0,0,0,0,0,0,0.0
1989,1388,St Mary's CA,8,X,wcc,23,4,0.8519,0,0,1,0,0,0,0,0,0,0.0
1989,1435,Vanderbilt,8,W,sec,18,13,0.5806,0,0,1,0,0,0,0,0,0,0.0
1989,1123,Ball St,9,Y,mac,27,2,0.931,0,0,1,1,0,0,0,0,0,0.010741
1989,1155,Clemson,9,X,acc,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1989,1256,Louisiana Tech,9,Z,asc,22,8,0.7333,0,0,1,1,0,0,0,0,0,0.010741
1989,1323,Notre Dame,9,W,ind,20,8,0.7143,0,0,1,1,0,0,0,0,0,0.010741
1989,1161,Colorado St,10,Y,wac,21,9,0.7,0,0,1,1,0,0,0,0,0,0.010741
1989,1235,Iowa St,10,Z,big_eight,17,11,0.6071,0,0,1,0,0,0,0,0,0,0.0
1989,1261,LSU,10,X,sec,18,11,0.6207,0,0,1,0,0,0,0,0,0,0.0
1989,1397,Tennessee,10,W,sec,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.0
1989,1191,Evansville,11,X,mw_coll,24,5,0.8276,0,0,1,1,0,0,0,0,0,0.010741
1989,1278,Minnesota,11,W,big_ten,16,11,0.5926,0,0,1,1,1,0,0,0,0,0.025741
1989,1375,South Alabama,11,Z,sun_belt,21,8,0.7241,0,0,1,1,0,0,0,0,0,0.010741
1989,1400,Texas,11,Y,swc,24,8,0.75,0,0,1,1,0,0,0,0,0,0.010741
1989,1177,DePaul,12,X,ind,19,11,0.6333,0,0,1,1,0,0,0,0,0,0.010741
1989,1258,Loy Marymount,12,Y,wcc,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.0
1989,1344,Providence,12,Z,big_east,18,10,0.6429,0,0,1,0,0,0,0,0,0,0.0
1989,1376,South Carolina,12,W,metro,18,10,0.6429,0,0,1,0,0,0,0,0,0,0.0
1989,1114,Ark Little Rock,13,Y,a_sun,23,7,0.7667,0,0,1,0,0,0,0,0,0,0.00537
1989,1225,Idaho,13,X,big_sky,21,5,0.8077,0,0,1,0,0,0,0,0,0,0.00537
1989,1292,MTSU,13,Z,ovc,20,7,0.7407,0,0,1,1,0,0,0,0,0,0.00537
1989,1353,Rutgers,13,W,a_ten,18,12,0.6,0,0,1,0,0,0,0,0,0,0.00537
1989,1166,Creighton,14,Y,mvc,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.00537
1989,1283,Missouri St,14,X,mid_cont,20,9,0.6897,0,0,1,0,0,0,0,0,0,0.00537
1989,1373,Siena,14,W,nac,23,4,0.8519,0,0,1,1,0,0,0,0,0,0.00537
1989,1462,Xavier,14,Z,mw_coll,20,11,0.6452,0,0,1,0,0,0,0,0,0,0.00537
1989,1137,Bucknell,15,Y,ecc,20,7,0.7407,0,0,1,0,0,0,0,0,0,0.00537
1989,1206,George Mason,15,X,caa,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.00537
1989,1354,S Carolina St,15,W,meac,24,7,0.7742,0,0,1,0,0,0,0,0,0,0.00537
1989,1380,Southern Univ,15,Z,swac,16,10,0.6154,0,0,1,0,0,0,0,0,0,0.00537
1989,1190,ETSU,16,Z,southern,16,10,0.6154,0,0,1,0,0,0,0,0,0,0.00537
1989,1270,McNeese St,16,Y,southland,16,13,0.5517,0,0,1,0,0,0,0,0,0,0.00537
1989,1343,Princeton,16,W,ivy,17,7,0.7083,0,0,1,0,0,0,0,0,0,0.00537
1989,1352,Robert Morris,16,X,nec,19,8,0.7037,0,0,1,0,0,0,0,0,0,0.00537
1990,1163,Connecticut,1,W,big_east,27,5,0.8438,0,0,1,1,1,1,0,0,0,0.035
1990,1277,Michigan St,1,Y,big_ten,26,5,0.8387,0,0,1,1,1,0,0,0,0,0.015
1990,1328,Oklahoma,1,X,big_eight,23,4,0.8519,0,0,1,1,0,0,0,0,0,0.0
1990,1424,UNLV,1,Z,big_west,29,5,0.8529,0,0,1,1,1,1,1,1,1,0.1775
1990,1112,Arizona,2,Z,pac_ten,24,6,0.8,0,0,1,1,0,0,0,0,0,0.0
1990,1242,Kansas,2,W,big_eight,27,4,0.871,0,0,1,1,0,0,0,0,0,0.0
1990,1345,Purdue,2,X,big_ten,21,7,0.75,0,0,1,1,0,0,0,0,0,0.0
1990,1393,Syracuse,2,Y,big_east,23,6,0.7931,0,0,1,1,1,0,0,0,0,0.015
1990,1181,Duke,3,W,acc,24,8,0.75,0,0,1,1,1,1,1,1,0,0.1075
1990,1207,Georgetown,3,X,big_east,19,6,0.76,0,0,1,1,0,0,0,0,0,0.0
1990,1276,Michigan,3,Z,big_ten,21,7,0.75,0,0,1,1,0,0,0,0,0,0.0
1990,1281,Missouri,3,Y,big_eight,23,5,0.8214,0,0,1,0,0,0,0,0,0,0.0
1990,1116,Arkansas,4,X,swc,26,4,0.8667,0,0,1,1,1,1,1,0,0,0.072857
1990,1210,Georgia Tech,4,Y,acc,24,6,0.8,0,0,1,1,1,1,1,0,0,0.072857
1990,1247,La Salle,4,W,maac,29,1,0.9667,0,0,1,1,0,0,0,0,0,0.010357
1990,1257,Louisville,4,Z,metro,25,7,0.7812,0,0,1,1,0,0,0,0,0,0.010357
1990,1155,Clemson,5,W,acc,23,8,0.7419,0,0,1,1,1,0,0,0,0,0.025357
1990,1228,Illinois,5,X,big_ten,20,7,0.7407,0,0,1,0,0,0,0,0,0,0.0
1990,1261,LSU,5,Y,sec,21,8,0.7241,0,0,1,1,0,0,0,0,0,0.010357
1990,1333,Oregon St,5,Z,pac_ten,22,6,0.7857,0,0,1,0,0,0,0,0,0,0.0
1990,1278,Minnesota,6,Y,big_ten,20,8,0.7143,0,0,1,1,1,1,0,0,0,0.045357
1990,1308,New Mexico St,6,Z,big_west,24,4,0.8571,0,0,1,0,0,0,0,0,0,0.0
1990,1385,St John's,6,W,big_east,23,9,0.7188,0,0,1,1,0,0,0,0,0,0.010357
1990,1462,Xavier,6,X,mw_coll,25,4,0.8621,0,0,1,1,1,0,0,0,0,0.025357
1990,1104,Alabama,7,Z,sec,24,8,0.75,0,0,1,1,1,0,0,0,0,0.025357
1990,1208,Georgia,7,X,sec,20,8,0.7143,0,0,1,0,0,0,0,0,0,0.0
1990,1417,UCLA,7,W,pac_ten,20,10,0.6667,0,0,1,1,1,0,0,0,0,0.025357
1990,1438,Virginia,7,Y,acc,19,11,0.6333,0,0,1,1,0,0,0,0,0,0.010357
1990,1222,Houston,8,Y,swc,24,7,0.7742,0,0,1,0,0,0,0,0,0,0.0
1990,1231,Indiana,8,W,big_ten,18,10,0.6429,0,0,1,0,0,0,0,0,0,0.0
1990,1314,North Carolina,8,X,acc,19,12,0.6129,0,0,1,1,1,0,0,0,0,0.025357
1990,1326,Ohio St,8,Z,big_ten,16,12,0.5714,0,0,1,1,0,0,0,0,0,0.010357
1990,1143,California,9,W,pac_ten,20,9,0.6897,0,0,1,1,0,0,0,0,0,0.010357
1990,1283,Missouri St,9,X,mid_cont,22,6,0.7857,0,0,1,0,0,0,0,0,0,0.0
1990,1344,Providence,9,Z,big_east,17,11,0.6071,0,0,1,0,0,0,0,0,0,0.0
1990,1364,UC Santa Barbara,9,Y,big_west,20,8,0.7143,0,0,1,1,0,0,0,0,0,0.010357
1990,1161,Colorado St,10,Z,wac,20,8,0.7143,0,0,1,0,0,0,0,0,0,0.0
1990,1323,Notre Dame,10,Y,ind,16,12,0.5714,0,0,1,0,0,0,0,0,0,0.0
1990,1400,Texas,10,X,swc,21,9,0.7,0,0,1,1,1,1,0,0,0,0.045357
1990,1412,UAB,10,W,sun_belt,22,8,0.7333,0,0,1,0,0,0,0,0,0,0.0
1990,1243,Kansas St,11,X,big_eight,17,14,0.5484,0,0,1,0,0,0,0,0,0,0.0
1990,1258,Loy Marymount,11,Z,wcc,23,5,0.8214,0,0,1,1,1,1,0,0,0,0.045357
1990,1396,Temple,11,W,a_ten,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.0
1990,1431,UTEP,11,Y,wac,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.0
1990,1123,Ball St,12,Z,mac,22,6,0.7857,0,0,1,1,1,0,0,0,0,0.025357
1990,1140,BYU,12,W,wac,21,8,0.7241,0,0,1,0,0,0,0,0,0,0.0
1990,1173,Dayton,12,X,mw_coll,21,9,0.7,0,0,1,1,0,0,0,0,0,0.010357
1990,1437,Villanova,12,Y,big_east,18,14,0.5625,0,0,1,0,0,0,0,0,0,0.0
1990,1190,ETSU,13,Y,southern,23,6,0.7931,0,0,1,0,0,0,0,0,0,0.005179
1990,1225,Idaho,13,Z,big_sky,22,5,0.8148,0,0,1,0,0,0,0,0,0,0.005179
1990,1343,Princeton,13,X,ivy,18,6,0.75,0,0,1,0,0,0,0,0,0,0.005179
1990,1379,Southern Miss,13,W,metro,20,11,0.6452,0,0,1,0,0,0,0,0,0,0.005179
1990,1229,Illinois St,14,Z,mvc,18,12,0.6,0,0,1,0,0,0,0,0,0,0.005179
1990,1320,Northern Iowa,14,Y,mid_cont,20,8,0.7143,0,0,1,1,0,0,0,0,0,0.005179
1990,1350,Richmond,14,W,caa,22,9,0.7097,0,0,1,0,0,0,0,0,0,0.005179
1990,1411,TX Southern,14,X,swac,17,11,0.6071,0,0,1,0,0,0,0,0,0,0.005179
1990,1164,Coppin St,15,Y,meac,23,5,0.8214,0,0,1,0,0,0,0,0,0,0.005179
1990,1352,Robert Morris,15,W,nec,21,7,0.75,0,0,1,0,0,0,0,0,0,0.005179
1990,1378,South Florida,15,Z,sun_belt,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.005179
1990,1419,ULM,15,X,southland,22,7,0.7586,0,0,1,0,0,0,0,0,0,0.005179
1990,1114,Ark Little Rock,16,Z,a_sun,20,9,0.6897,0,0,1,0,0,0,0,0,0,0.005179
1990,1131,Boston Univ,16,W,nac,18,11,0.6207,0,0,1,0,0,0,0,0,0,0.005179
1990,1293,Murray St,16,Y,ovc,19,8,0.7037,0,0,1,0,0,0,0,0,0,0.005179
1990,1406,Towson,16,X,ecc,17,12,0.5862,0,0,1,0,0,0,0,0,0,0.005179
1991,1116,Arkansas,1,X,swc,30,3,0.9091,0,0,1,1,1,1,0,0,0,0.035
1991,1314,North Carolina,1,W,acc,25,5,0.8333,0,0,1,1,1,1,1,0,0,0.0625
1991,1326,Ohio St,1,Y,big_ten,25,3,0.8929,0,0,1,1,1,0,0,0,0,0.015
1991,1424,UNLV,1,Z,big_west,30,0,1.0,0,0,1,1,1,1,1,0,0,0.0625
1991,1112,Arizona,2,Z,pac_ten,26,6,0.8125,0,0,1,1,1,0,0,0,0,0.015
1991,1181,Duke,2,Y,acc,26,7,0.7879,0,0,1,1,1,1,1,1,1,0.1775
1991,1231,Indiana,2,X,big_ten,27,4,0.871,0,0,1,1,1,0,0,0,0,0.015
1991,1393,Syracuse,2,W,big_east,25,5,0.8333,0,0,1,0,0,0,0,0,0,0.0
1991,1242,Kansas,3,X,big_eight,21,7,0.75,0,0,1,1,1,1,1,1,0,0.1075
1991,1304,Nebraska,3,Y,big_eight,26,7,0.7879,0,0,1,0,0,0,0,0,0,0.0
1991,1329,Oklahoma St,3,W,big_eight,22,7,0.7586,0,0,1,1,1,0,0,0,0,0.015
1991,1371,Seton Hall,3,Z,big_east,21,8,0.7241,0,0,1,1,1,1,0,0,0,0.035
1991,1104,Alabama,4,X,sec,21,9,0.7,0,0,1,1,1,0,0,0,0,0.025741
1991,1385,St John's,4,Y,big_east,20,8,0.7143,0,0,1,1,1,1,0,0,0,0.045741
1991,1417,UCLA,4,W,pac_ten,22,8,0.7333,0,0,1,0,0,0,0,0,0,0.0
1991,1428,Utah,4,Z,wac,25,3,0.8929,0,0,1,1,1,0,0,0,0,0.025741
1991,1277,Michigan St,5,Z,big_ten,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1991,1280,Mississippi St,5,W,sec,20,8,0.7143,0,0,1,0,0,0,0,0,0,0.0
1991,1400,Texas,5,Y,swc,22,8,0.7333,0,0,1,1,0,0,0,0,0,0.010741
1991,1448,Wake Forest,5,X,acc,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1991,1261,LSU,6,Y,sec,19,9,0.6786,0,0,1,0,0,0,0,0,0,0.0
1991,1301,NC State,6,W,acc,19,10,0.6552,0,0,1,1,0,0,0,0,0,0.010741
1991,1308,New Mexico St,6,Z,big_west,22,5,0.8148,0,0,1,0,0,0,0,0,0,0.0
1991,1338,Pittsburgh,6,X,big_east,18,11,0.6207,0,0,1,1,0,0,0,0,0,0.010741
1991,1199,Florida St,7,X,metro,20,10,0.6667,0,0,1,1,0,0,0,0,0,0.010741
1991,1234,Iowa,7,Y,big_ten,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1991,1345,Purdue,7,W,big_ten,17,11,0.6071,0,0,1,0,0,0,0,0,0,0.0
1991,1438,Virginia,7,Z,acc,21,11,0.6562,0,0,1,0,0,0,0,0,0,0.0
1991,1113,Arizona St,8,X,pac_ten,19,9,0.6786,0,0,1,1,0,0,0,0,0,0.010741
1991,1207,Georgetown,8,Z,big_east,14,12,0.5385,0,0,1,1,0,0,0,0,0,0.010741
1991,1210,Georgia Tech,8,Y,acc,16,12,0.5714,0,0,1,1,0,0,0,0,0,0.010741
1991,1343,Princeton,8,W,ivy,23,2,0.92,0,0,1,0,0,0,0,0,0,0.0
1991,1177,DePaul,9,Y,ind,20,8,0.7143,0,0,1,0,0,0,0,0,0,0.0
1991,1353,Rutgers,9,X,a_ten,18,9,0.6667,0,0,1,0,0,0,0,0,0,0.0
1991,1435,Vanderbilt,9,Z,sec,17,12,0.5862,0,0,1,0,0,0,0,0,0,0.0
1991,1437,Villanova,9,W,big_east,16,14,0.5333,0,0,1,1,0,0,0,0,0,0.010741
1991,1140,BYU,10,Z,wac,20,12,0.625,0,0,1,1,0,0,0,0,0,0.010741
1991,1190,ETSU,10,Y,southern,25,4,0.8621,0,0,1,0,0,0,0,0,0,0.0
1991,1396,Temple,10,W,a_ten,21,9,0.7,0,0,1,1,1,1,0,0,0,0.045741
1991,1425,USC,10,X,pac_ten,19,9,0.6786,0,0,1,0,0,0,0,0,0,0.0
1991,1163,Connecticut,11,Y,big_east,17,10,0.6296,0,0,1,1,1,0,0,0,0,0.025741
1991,1166,Creighton,11,Z,mvc,23,7,0.7667,0,0,1,1,0,0,0,0,0,0.010741
1991,1208,Georgia,11,X,sec,16,12,0.5714,0,0,1,0,0,0,0,0,0,0.0
1991,1379,Southern Miss,11,W,metro,20,7,0.7407,0,0,1,0,0,0,0,0,0,0.0
1991,1185,E Michigan,12,W,mac,22,6,0.7857,0,0,1,1,1,0,0,0,0,0.025741
1991,1256,Louisiana Tech,12,X,asc,21,9,0.7,0,0,1,0,0,0,0,0,0,0.0
1991,1389,St Peter's,12,Y,maac,24,6,0.8,0,0,1,0,0,0,0,0,0,0.0
1991,1453,WI Green Bay,12,Z,mid_cont,22,6,0.7857,0,0,1,0,0,0,0,0,0,0.0
1991,1293,Murray St,13,X,ovc,23,7,0.7667,0,0,1,0,0,0,0,0,0,0.00537
1991,1296,N Illinois,13,Y,mid_cont,24,5,0.8276,0,0,1,0,0,0,0,0,0,0.00537
1991,1336,Penn St,13,W,a_ten,20,10,0.6667,0,0,1,1,0,0,0,0,0,0.00537
1991,1375,South Alabama,13,Z,sun_belt,21,8,0.7241,0,0,1,0,0,0,0,0,0,0.00537
1991,1307,New Mexico,14,W,wac,19,9,0.6786,0,0,1,0,0,0,0,0,0,0.00537
1991,1309,New Orleans,14,X,asc,22,7,0.7586,0,0,1,0,0,0,0,0,0,0.00537
1991,1337,Pepperdine,14,Z,wcc,21,8,0.7241,0,0,1,0,0,0,0,0,0,0.00537
1991,1462,Xavier,14,Y,mw_coll,21,9,0.7,0,0,1,1,0,0,0,0,0,0.00537
1991,1157,Coastal Car,15,X,big_south,23,6,0.7931,0,0,1,0,0,0,0,0,0,0.00537
1991,1350,Richmond,15,W,caa,20,9,0.6897,0,0,1,1,0,0,0,0,0,0.00537
1991,1384,St Francis PA,15,Z,nec,24,7,0.7742,0,0,1,0,0,0,0,0,0,0.00537
1991,1419,ULM,15,Y,southland,25,7,0.7812,0,0,1,0,0,0,0,0,0,0.00537
1991,1209,Georgia St,16,X,a_sun,16,14,0.5333,0,0,1,0,0,0,0,0,0,0.00537
1991,1285,Montana,16,Z,big_sky,21,7,0.75,0,0,1,0,0,0,0,0,0,0.00537
1991,1318,Northeastern,16,W,nac,22,10,0.6875,0,0,1,0,0,0,0,0,0,0.00537
1991,1406,Towson,16,Y,ecc,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.00537
1992,1181,Duke,1,W,acc,28,2,0.9333,0,0,1,1,1,1,1,1,1,0.1775
1992,1242,Kansas,1,Y,big_eight,24,4,0.8571,0,0,1,1,0,0,0,0,0,0.0
1992,1326,Ohio St,1,Z,big_ten,23,5,0.8214,0,0,1,1,1,1,0,0,0,0.035
1992,1417,UCLA,1,X,pac_ten,24,4,0.8571,0,0,1,1,1,1,0,0,0,0.035
1992,1231,Indiana,2,X,big_ten,23,6,0.7931,0,0,1,1,1,1,1,0,0,0.0625
1992,1246,Kentucky,2,W,sec,26,6,0.8125,0,0,1,1,1,1,0,0,0,0.035
1992,1329,Oklahoma St,2,Z,big_eight,23,7,0.7667,0,0,1,1,1,0,0,0,0,0.015
1992,1425,USC,2,Y,pac_ten,22,5,0.8148,0,0,1,1,0,0,0,0,0,0.0
1992,1112,Arizona,3,Z,pac_ten,24,6,0.8,0,0,1,0,0,0,0,0,0,0.0
1992,1116,Arkansas,3,Y,sec,22,7,0.7586,0,0,1,1,0,0,0,0,0,0.0
1992,1199,Florida St,3,X,acc,19,9,0.6786,0,0,1,1,1,0,0,0,0,0.015
1992,1269,Massachusetts,3,W,a_ten,27,4,0.871,0,0,1,1,1,0,0,0,0,0.015
1992,1153,Cincinnati,4,Y,gmwc,25,4,0.8621,0,0,1,1,1,1,1,0,0,0.073241
1992,1314,North Carolina,4,Z,acc,21,9,0.7,0,0,1,1,1,0,0,0,0,0.025741
1992,1328,Oklahoma,4,X,big_eight,18,8,0.6923,0,0,1,0,0,0,0,0,0,0.0
1992,1371,Seton Hall,4,W,big_east,20,8,0.7143,0,0,1,1,1,0,0,0,0,0.025741
1992,1104,Alabama,5,Z,sec,25,8,0.7576,0,0,1,1,0,0,0,0,0,0.010741
1992,1177,DePaul,5,X,gmwc,20,8,0.7143,0,0,1,0,0,0,0,0,0,0.0
1992,1277,Michigan St,5,Y,big_ten,21,7,0.75,0,0,1,1,0,0,0,0,0,0.010741
1992,1281,Missouri,5,W,big_eight,19,8,0.7037,0,0,1,1,0,0,0,0,0,0.010741
1992,1207,Georgetown,6,X,big_east,17,9,0.6538,0,0,1,1,0,0,0,0,0,0.010741
1992,1272,Memphis,6,Y,gmwc,20,10,0.6667,0,0,1,1,1,1,0,0,0,0.045741
1992,1276,Michigan,6,Z,big_ten,20,8,0.7143,0,0,1,1,1,1,1,1,0,0.118241
1992,1393,Syracuse,6,W,big_east,21,9,0.7,0,0,1,1,0,0,0,0,0,0.010741
1992,1150,Charlotte,7,W,metro,21,8,0.7241,0,0,1,0,0,0,0,0,0,0.0
1992,1210,Georgia Tech,7,Y,acc,21,11,0.6562,0,0,1,1,1,0,0,0,0,0.025741
1992,1261,LSU,7,X,sec,20,9,0.6897,0,0,1,1,0,0,0,0,0,0.010741
1992,1385,St John's,7,Z,big_east,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.0
1992,1191,Evansville,8,Y,mw_coll,24,5,0.8276,0,0,1,0,0,0,0,0,0,0.0
1992,1257,Louisville,8,X,metro,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1992,1304,Nebraska,8,Z,big_eight,19,9,0.6786,0,0,1,0,0,0,0,0,0,0.0
1992,1400,Texas,8,W,swc,22,11,0.6667,0,0,1,0,0,0,0,0,0,0.0
1992,1163,Connecticut,9,Z,big_east,19,9,0.6786,0,0,1,1,0,0,0,0,0,0.010741
1992,1234,Iowa,9,W,big_ten,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1992,1431,UTEP,9,Y,wac,21,6,0.7778,0,0,1,1,1,0,0,0,0,0.025741
1992,1448,Wake Forest,9,X,acc,17,11,0.6071,0,0,1,0,0,0,0,0,0,0.0
1992,1140,BYU,10,X,wac,25,6,0.8065,0,0,1,0,0,0,0,0,0,0.0
1992,1222,Houston,10,Y,swc,24,5,0.8276,0,0,1,0,0,0,0,0,0,0.0
1992,1235,Iowa St,10,W,big_eight,17,12,0.5862,0,0,1,1,0,0,0,0,0,0.010741
1992,1408,Tulane,10,Z,metro,21,8,0.7241,0,0,1,1,0,0,0,0,0,0.010741
1992,1337,Pepperdine,11,Y,wcc,23,5,0.8214,0,0,1,0,0,0,0,0,0,0.0
1992,1343,Princeton,11,W,ivy,20,5,0.8,0,0,1,0,0,0,0,0,0,0.0
1992,1378,South Florida,11,X,metro,19,8,0.7037,0,0,1,0,0,0,0,0,0,0.0
1992,1396,Temple,11,Z,a_ten,17,12,0.5862,0,0,1,0,0,0,0,0,0,0.0
1992,1283,Missouri St,12,Y,mvc,22,7,0.7586,0,0,1,0,0,0,0,0,0,0.0
1992,1308,New Mexico St,12,X,big_west,22,7,0.7586,0,0,1,1,1,0,0,0,0,0.025741
1992,1390,Stanford,12,Z,pac_ten,18,10,0.6429,0,0,1,0,0,0,0,0,0,0.0
1992,1452,West Virginia,12,W,a_ten,20,11,0.6452,0,0,1,0,0,0,0,0,0,0.0
1992,1174,Delaware,13,Y,nac,25,3,0.8929,0,0,1,0,0,0,0,0,0,0.00537
1992,1247,La Salle,13,W,maac,20,10,0.6667,0,0,1,0,0,0,0,0,0,0.00537
1992,1275,Miami OH,13,Z,mac,21,7,0.75,0,0,1,0,0,0,0,0,0,0.00537
1992,1418,Louisiana,13,X,sun_belt,20,10,0.6667,0,0,1,1,0,0,0,0,0,0.00537
1992,1190,ETSU,14,Z,southern,21,5,0.8077,0,0,1,1,0,0,0,0,0,0.00537
1992,1200,Fordham,14,W,patriot,18,12,0.6,0,0,1,0,0,0,0,0,0,0.00537
1992,1285,Montana,14,X,big_sky,25,3,0.8929,0,0,1,0,0,0,0,0,0,0.00537
1992,1293,Murray St,14,Y,ovc,16,12,0.5714,0,0,1,0,0,0,0,0,0,0.00537
1992,1183,E Illinois,15,X,mid_cont,16,13,0.5517,0,0,1,0,0,0,0,0,0,0.00537
1992,1204,Ga Southern,15,Z,a_sun,21,5,0.8077,0,0,1,0,0,0,0,0,0,0.00537
1992,1330,Old Dominion,15,W,caa,14,14,0.5,0,0,1,0,0,0,0,0,0,0.00537
1992,1419,ULM,15,Y,southland,16,9,0.64,0,0,1,0,0,0,0,0,0,0.00537
1992,1144,Campbell,16,W,big_south,15,11,0.5769,0,0,1,0,0,0,0,0,0,0.00537
1992,1224,Howard,16,Y,meac,17,12,0.5862,0,0,1,0,0,0,0,0,0,0.00537
1992,1290,MS Valley St,16,Z,swac,14,11,0.56,0,0,1,0,0,0,0,0,0,0.00537
1992,1352,Robert Morris,16,X,nec,19,11,0.6333,0,0,1,0,0,0,0,0,0,0.00537
1993,1231,Indiana,1,X,big_ten,28,3,0.9032,0,0,1,1,1,1,0,0,0,0.035
1993,1246,Kentucky,1,Y,sec,26,3,0.8966,0,0,1,1,1,1,1,0,0,0.0625
1993,1276,Michigan,1,Z,big_ten,26,4,0.8667,0,0,1,1,1,1,1,1,0,0.1075
1993,1314,North Carolina,1,W,acc,28,4,0.875,0,0,1,1,1,1,1,1,1,0.1775
1993,1112,Arizona,2,Z,pac_ten,24,3,0.8889,0,0,1,0,0,0,0,0,0,0.0
1993,1153,Cincinnati,2,W,gmwc,24,4,0.8571,0,0,1,1,1,1,0,0,0,0.035
1993,1242,Kansas,2,X,big_eight,22,6,0.7857,0,0,1,1,1,1,1,0,0,0.0625
1993,1371,Seton Hall,2,Y,big_east,26,6,0.8125,0,0,1,1,0,0,0,0,0,0.0
1993,1181,Duke,3,X,acc,23,7,0.7667,0,0,1,1,0,0,0,0,0,0.0
1993,1199,Florida St,3,Y,acc,22,9,0.7097,0,0,1,1,1,1,0,0,0,0.035
1993,1269,Massachusetts,3,W,a_ten,23,6,0.7931,0,0,1,1,0,0,0,0,0,0.0
1993,1435,Vanderbilt,3,Z,sec,26,5,0.8387,0,0,1,1,1,0,0,0,0,0.015
1993,1116,Arkansas,4,W,sec,20,8,0.7143,0,0,1,1,1,0,0,0,0,0.025741
1993,1210,Georgia Tech,4,Z,acc,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.0
1993,1234,Iowa,4,Y,big_ten,21,8,0.7241,0,0,1,1,0,0,0,0,0,0.010741
1993,1257,Louisville,4,X,metro,19,8,0.7037,0,0,1,1,1,0,0,0,0,0.025741
1993,1307,New Mexico,5,Z,wac,23,6,0.7931,0,0,1,0,0,0,0,0,0,0.0
1993,1329,Oklahoma St,5,X,big_eight,15,8,0.6522,0,0,1,1,0,0,0,0,0,0.010741
1993,1385,St John's,5,W,big_east,18,10,0.6429,0,0,1,1,0,0,0,0,0,0.010741
1993,1448,Wake Forest,5,Y,acc,19,8,0.7037,0,0,1,1,1,0,0,0,0,0.025741
1993,1143,California,6,X,pac_ten,19,8,0.7037,0,0,1,1,1,0,0,0,0,0.025741
1993,1228,Illinois,6,Z,big_ten,18,12,0.6,0,0,1,1,0,0,0,0,0,0.010741
1993,1243,Kansas St,6,Y,big_eight,19,10,0.6552,0,0,1,0,0,0,0,0,0,0.0
1993,1438,Virginia,6,W,acc,19,9,0.6786,0,0,1,1,1,0,0,0,0,0.025741
