season,team_id,team_name,reached_playin,won_playin,reached_r64,reached_r32,reached_s16,reached_e8,reached_f4,reached_f2,won_championship
1992,1231,Indiana,0,0,1,1,1,1,1,0,0
1992,1234,Iowa,0,0,1,1,0,0,0,0,0
1992,1235,Iowa St,0,0,1,1,0,0,0,0,0
1992,1242,Kansas,0,0,1,1,0,0,0,0,0
1992,1246,Kentucky,0,0,1,1,1,1,0,0,0
1992,1247,La Salle,0,0,1,0,0,0,0,0,0
1992,1257,Louisville,0,0,1,1,0,0,0,0,0
1992,1261,LSU,0,0,1,1,0,0,0,0,0
1992,1269,Massachusetts,0,0,1,1,1,0,0,0,0
1992,1272,Memphis,0,0,1,1,1,1,0,0,0
1992,1275,Miami OH,0,0,1,0,0,0,0,0,0
1992,1276,Michigan,0,0,1,1,1,1,1,1,0
1992,1277,Michigan St,0,0,1,1,0,0,0,0,0
1992,1281,Missouri,0,0,1,1,0,0,0,0,0
1992,1283,Missouri St,0,0,1,0,0,0,0,0,0
1992,1285,Montana,0,0,1,0,0,0,0,0,0
1992,1290,MS Valley St,0,0,1,0,0,0,0,0,0
1992,1293,Murray St,0,0,1,0,0,0,0,0,0
1992,1304,Nebraska,0,0,1,0,0,0,0,0,0
1992,1308,New Mexico St,0,0,1,1,1,0,0,0,0
1992,1314,North Carolina,0,0,1,1,1,0,0,0,0
1992,1326,Ohio St,0,0,1,1,1,1,0,0,0
1992,1328,Oklahoma,0,0,1,0,0,0,0,0,0
1992,1329,Oklahoma St,0,0,1,1,1,0,0,0,0
1992,1330,Old Dominion,0,0,1,0,0,0,0,0,0
1992,1337,Pepperdine,0,0,1,0,0,0,0,0,0
1992,1343,Princeton,0,0,1,0,0,0,0,0,0
1992,1352,Robert Morris,0,0,1,0,0,0,0,0,0
1992,1371,Seton Hall,0,0,1,1,1,0,0,0,0
1992,1378,South Florida,0,0,1,0,0,0,0,0,0
1992,1385,St John's,0,0,1,0,0,0,0,0,0
1992,1390,Stanford,0,0,1,0,0,0,0,0,0
1992,1393,Syracuse,0,0,1,1,0,0,0,0,0
1992,1396,Temple,0,0,1,0,0,0,0,0,0
1992,1400,Texas,0,0,1,0,0,0,0,0,0
1992,1408,Tulane,0,0,1,1,0,0,0,0,0
1992,1417,UCLA,0,0,1,1,1,1,0,0,0
1992,1418,Louisiana,0,0,1,1,0,0,0,0,0
1992,1419,ULM,0,0,1,0,0,0,0,0,0
1992,1425,USC,0,0,1,1,0,0,0,0,0
1992,1431,UTEP,0,0,1,1,1,0,0,0,0
1992,1448,Wake Forest,0,0,1,0,0,0,0,0,0
1992,1452,West Virginia,0,0,1,0,0,0,0,0,0
1993,1112,Arizona,0,0,1,0,0,0,0,0,0
1993,1116,Arkansas,0,0,1,1,1,0,0,0,0
1993,1123,Ball St,0,0,1,0,0,0,0,0,0
1993,1129,Boise St,0,0,1,0,0,0,0,0,0
1993,1140,BYU,0,0,1,1,0,0,0,0,0
1993,1143,California,0,0,1,1,1,0,0,0,0
1993,1151,Chattanooga,0,0,1,0,0,0,0,0,0
1993,1153,Cincinnati,0,0,1,1,1,1,0,0,0
1993,1157,Coastal Car,0,0,1,0,0,0,0,0,0
1993,1164,Coppin St,0,0,1,0,0,0,0,0,0
1993,1174,Delaware,0,0,1,0,0,0,0,0,0
1993,1181,Duke,0,0,1,1,0,0,0,0,0
1993,1187,East Carolina,0,0,1,0,0,0,0,0,0
1993,1191,Evansville,0,0,1,0,0,0,0,0,0
1993,1199,Florida St,0,0,1,1,1,1,0,0,0
1993,1203,G Washington,0,0,1,1,1,0,0,0,0
1993,1210,Georgia Tech,0,0,1,0,0,0,0,0,0
1993,1221,Holy Cross,0,0,1,0,0,0,0,0,0
1993,1228,Illinois,0,0,1,1,0,0,0,0,0
1993,1231,Indiana,0,0,1,1,1,1,0,0,0
1993,1234,Iowa,0,0,1,1,0,0,0,0,0
1993,1235,Iowa St,0,0,1,0,0,0,0,0,0
1993,1242,Kansas,0,0,1,1,1,1,1,0,0
1993,1243,Kansas St,0,0,1,0,0,0,0,0,0
1993,1246,Kentucky,0,0,1,1,1,1,1,0,0
1993,1253,Long Beach St,0,0,1,0,0,0,0,0,0
1993,1257,Louisville,0,0,1,1,1,0,0,0,0
1993,1261,LSU,0,0,1,0,0,0,0,0,0
1993,1264,Manhattan,0,0,1,0,0,0,0,0,0
1993,1266,Marquette,0,0,1,0,0,0,0,0,0
1993,1269,Massachusetts,0,0,1,1,0,0,0,0,0
1993,1272,Memphis,0,0,1,0,0,0,0,0,0
1993,1276,Michigan,0,0,1,1,1,1,1,1,0
1993,1281,Missouri,0,0,1,0,0,0,0,0,0
1993,1304,Nebraska,0,0,1,0,0,0,0,0,0
1993,1307,New Mexico,0,0,1,0,0,0,0,0,0
1993,1308,New Mexico St,0,0,1,1,0,0,0,0,0
1993,1309,New Orleans,0,0,1,0,0,0,0,0,0
1993,1314,North Carolina,0,0,1,1,1,1,1,1,1
1993,1329,Oklahoma St,0,0,1,1,0,0,0,0,0
1993,1335,Penn,0,0,1,0,0,0,0,0,0
1993,1338,Pittsburgh,0,0,1,0,0,0,0,0,0
1993,1345,Purdue,0,0,1,0,0,0,0,0,0
1993,1348,Rhode Island,0,0,1,1,0,0,0,0,0
1993,1351,Rider,0,0,1,0,0,0,0,0,0
1993,1356,S Illinois,0,0,1,0,0,0,0,0,0
1993,1365,Santa Clara,0,0,1,1,0,0,0,0,0
1993,1371,Seton Hall,0,0,1,1,0,0,0,0,0
1993,1374,SMU,0,0,1,0,0,0,0,0,0
1993,1380,Southern Univ,0,0,1,1,0,0,0,0,0
1993,1385,St John's,0,0,1,1,0,0,0,0,0
1993,1396,Temple,0,0,1,1,1,1,0,0,0
1993,1398,Tennessee St,0,0,1,0,0,0,0,0,0
1993,1403,Texas Tech,0,0,1,0,0,0,0,0,0
1993,1408,Tulane,0,0,1,1,0,0,0,0,0
1993,1417,UCLA,0,0,1,1,0,0,0,0,0
1993,1419,ULM,0,0,1,0,0,0,0,0,0
1993,1428,Utah,0,0,1,1,0,0,0,0,0
1993,1435,Vanderbilt,0,0,1,1,1,0,0,0,0
1993,1438,Virginia,0,0,1,1,1,0,0,0,0
1993,1443,WKU,0,0,1,1,1,0,0,0,0
1993,1448,Wake Forest,0,0,1,1,1,0,0,0,0
1993,1460,Wright St,0,0,1,0,0,0,0,0,0
1993,1462,Xavier,0,0,1,1,0,0,0,0,0
1994,1104,Alabama,0,0,1,1,0,0,0,0,0
1994,1112,Arizona,0,0,1,1,1,1,1,0,0
1994,1116,Arkansas,0,0,1,1,1,1,1,1,1
1994,1129,Boise St,0,0,1,0,0,0,0,0,0
1994,1130,Boston College,0,0,1,1,1,1,0,0,0
1994,1143,California,0,0,1,0,0,0,0,0,0
1994,1151,Chattanooga,0,0,1,0,0,0,0,0,0
1994,1153,Cincinnati,0,0,1,0,0,0,0,0,0
1994,1158,Col Charleston,0,0,1,0,0,0,0,0,0
1994,1163,Connecticut,0,0,1,1,1,0,0,0,0
1994,1180,Drexel,0,0,1,0,0,0,0,0,0
1994,1181,Duke,0,0,1,1,1,1,1,1,0
1994,1196,Florida,0,0,1,1,1,1,1,0,0
1994,1203,G Washington,0,0,1,1,0,0,0,0,0
1994,1207,Georgetown,0,0,1,1,0,0,0,0,0
1994,1218,Hawaii,0,0,1,0,0,0,0,0,0
1994,1228,Illinois,0,0,1,0,0,0,0,0,0
1994,1231,Indiana,0,0,1,1,1,0,0,0,0
1994,1241,James Madison,0,0,1,0,0,0,0,0,0
1994,1242,Kansas,0,0,1,1,1,0,0,0,0
1994,1246,Kentucky,0,0,1,1,0,0,0,0,0
1994,1251,Liberty,0,0,1,0,0,0,0,0,0
1994,1257,Louisville,0,0,1,1,1,0,0,0,0
1994,1259,Loyola MD,0,0,1,0,0,0,0,0,0
1994,1266,Marquette,0,0,1,1,1,0,0,0,0
1994,1268,Maryland,0,0,1,1,1,0,0,0,0
1994,1269,Massachusetts,0,0,1,1,0,0,0,0,0
1994,1276,Michigan,0,0,1,1,1,1,0,0,0
1994,1277,Michigan St,0,0,1,1,0,0,0,0,0
1994,1278,Minnesota,0,0,1,1,0,0,0,0,0
1994,1281,Missouri,0,0,1,1,1,1,0,0,0
1994,1298,Navy,0,0,1,0,0,0,0,0,0
1994,1299,NC A&T,0,0,1,0,0,0,0,0,0
1994,1304,Nebraska,0,0,1,0,0,0,0,0,0
1994,1307,New Mexico,0,0,1,0,0,0,0,0,0
1994,1308,New Mexico St,0,0,1,0,0,0,0,0,0
1994,1314,North Carolina,0,0,1,1,0,0,0,0,0
1994,1325,Ohio,0,0,1,0,0,0,0,0,0
1994,1329,Oklahoma St,0,0,1,1,0,0,0,0,0
1994,1335,Penn,0,0,1,1,0,0,0,0,0
1994,1337,Pepperdine,0,0,1,0,0,0,0,0,0
1994,1344,Providence,0,0,1,0,0,0,0,0,0
1994,1345,Purdue,0,0,1,1,1,1,0,0,0
1994,1351,Rider,0,0,1,0,0,0,0,0,0
1994,1356,S Illinois,0,0,1,0,0,0,0,0,0
1994,1371,Seton Hall,0,0,1,0,0,0,0,0,0
1994,1387,St Louis,0,0,1,0,0,0,0,0,0
1994,1393,Syracuse,0,0,1,1,1,0,0,0,0
1994,1396,Temple,0,0,1,1,0,0,0,0,0
1994,1398,Tennessee St,0,0,1,0,0,0,0,0,0
1994,1400,Texas,0,0,1,1,0,0,0,0,0
1994,1402,Texas St,0,0,1,0,0,0,0,0,0
1994,1409,Tulsa,0,0,1,1,1,0,0,0,0
1994,1411,TX Southern,0,0,1,0,0,0,0,0,0
1994,1412,UAB,0,0,1,0,0,0,0,0,0
1994,1416,UCF,0,0,1,0,0,0,0,0,0
1994,1417,UCLA,0,0,1,0,0,0,0,0,0
1994,1418,Louisiana,0,0,1,0,0,0,0,0,0
1994,1438,Virginia,0,0,1,1,0,0,0,0,0
1994,1443,WKU,0,0,1,0,0,0,0,0,0
1994,1448,Wake Forest,0,0,1,1,0,0,0,0,0
1994,1450,Washington St,0,0,1,0,0,0,0,0,0
1994,1453,WI Green Bay,0,0,1,1,0,0,0,0,0
1994,1458,Wisconsin,0,0,1,1,0,0,0,0,0
1995,1104,Alabama,0,0,1,1,0,0,0,0,0
1995,1112,Arizona,0,0,1,0,0,0,0,0,0
1995,1113,Arizona St,0,0,1,1,1,0,0,0,0
1995,1116,Arkansas,0,0,1,1,1,1,1,1,0
1995,1123,Ball St,0,0,1,0,0,0,0,0,0
1995,1140,BYU,0,0,1,0,0,0,0,0,0
1995,1150,Charlotte,0,0,1,0,0,0,0,0,0
1995,1151,Chattanooga,0,0,1,0,0,0,0,0,0
1995,1153,Cincinnati,0,0,1,1,0,0,0,0,0
1995,1159,Colgate,0,0,1,0,0,0,0,0,0
1995,1163,Connecticut,0,0,1,1,1,1,0,0,0
1995,1180,Drexel,0,0,1,0,0,0,0,0,0
1995,1196,Florida,0,0,1,0,0,0,0,0,0
1995,1198,Florida Intl,0,0,1,0,0,0,0,0,0
1995,1207,Georgetown,0,0,1,1,1,0,0,0,0
1995,1211,Gonzaga,0,0,1,0,0,0,0,0,0
1995,1228,Illinois,0,0,1,0,0,0,0,0,0
1995,1231,Indiana,0,0,1,0,0,0,0,0,0
1995,1235,Iowa St,0,0,1,1,0,0,0,0,0
1995,1242,Kansas,0,0,1,1,1,0,0,0,0
1995,1246,Kentucky,0,0,1,1,1,1,0,0,0
1995,1253,Long Beach St,0,0,1,0,0,0,0,0,0
1995,1257,Louisville,0,0,1,0,0,0,0,0,0
1995,1264,Manhattan,0,0,1,1,0,0,0,0,0
1995,1268,Maryland,0,0,1,1,1,0,0,0,0
1995,1269,Massachusetts,0,0,1,1,1,1,0,0,0
1995,1272,Memphis,0,0,1,1,1,0,0,0,0
1995,1275,Miami OH,0,0,1,1,0,0,0,0,0
1995,1276,Michigan,0,0,1,0,0,0,0,0,0
1995,1277,Michigan St,0,0,1,0,0,0,0,0,0
1995,1278,Minnesota,0,0,1,0,0,0,0,0,0
1995,1280,Mississippi St,0,0,1,1,1,0,0,0,0
1995,1281,Missouri,0,0,1,1,0,0,0,0,0
1995,1291,Mt St Mary's,0,0,1,0,0,0,0,0,0
1995,1293,Murray St,0,0,1,0,0,0,0,0,0
1995,1299,NC A&T,0,0,1,0,0,0,0,0,0
1995,1311,Nicholls St,0,0,1,0,0,0,0,0,0
1995,1314,North Carolina,0,0,1,1,1,1,1,0,0
1995,1328,Oklahoma,0,0,1,0,0,0,0,0,0
1995,1329,Oklahoma St,0,0,1,1,1,1,1,0,0
1995,1330,Old Dominion,0,0,1,1,0,0,0,0,0
1995,1332,Oregon,0,0,1,0,0,0,0,0,0
1995,1335,Penn,0,0,1,0,0,0,0,0,0
1995,1345,Purdue,0,0,1,1,0,0,0,0,0
1995,1356,S Illinois,0,0,1,0,0,0,0,0,0
1995,1365,Santa Clara,0,0,1,0,0,0,0,0,0
1995,1387,St Louis,0,0,1,1,0,0,0,0,0
1995,1389,St Peter's,0,0,1,0,0,0,0,0,0
1995,1390,Stanford,0,0,1,1,0,0,0,0,0
1995,1393,Syracuse,0,0,1,1,0,0,0,0,0
1995,1396,Temple,0,0,1,0,0,0,0,0,0
1995,1400,Texas,0,0,1,1,0,0,0,0,0
1995,1408,Tulane,0,0,1,1,0,0,0,0,0
1995,1409,Tulsa,0,0,1,1,1,0,0,0,0
1995,1411,TX Southern,0,0,1,0,0,0,0,0,0
1995,1417,UCLA,0,0,1,1,1,1,1,1,1
1995,1428,Utah,0,0,1,1,0,0,0,0,0
1995,1437,Villanova,0,0,1,0,0,0,0,0,0
1995,1438,Virginia,0,0,1,1,1,1,0,0,0
1995,1443,WKU,0,0,1,1,0,0,0,0,0
1995,1448,Wake Forest,0,0,1,1,1,0,0,0,0
1995,1451,Weber St,0,0,1,1,0,0,0,0,0
1995,1453,WI Green Bay,0,0,1,0,0,0,0,0,0
1995,1462,Xavier,0,0,1,0,0,0,0,0,0
1996,1112,Arizona,0,0,1,1,1,0,0,0,0
1996,1116,Arkansas,0,0,1,1,1,0,0,0,0
1996,1122,Austin Peay,0,0,1,0,0,0,0,0,0
1996,1130,Boston College,0,0,1,1,0,0,0,0,0
1996,1133,Bradley,0,0,1,0,0,0,0,0,0
1996,1143,California,0,0,1,0,0,0,0,0,0
1996,1145,Canisius,0,0,1,0,0,0,0,0,0
1996,1153,Cincinnati,0,0,1,1,1,1,0,0,0
1996,1155,Clemson,0,0,1,0,0,0,0,0,0
1996,1159,Colgate,0,0,1,0,0,0,0,0,0
1996,1163,Connecticut,0,0,1,1,1,0,0,0,0
1996,1180,Drexel,0,0,1,1,0,0,0,0,0
1996,1181,Duke,0,0,1,0,0,0,0,0,0
1996,1185,E Michigan,0,0,1,1,0,0,0,0,0
1996,1203,G Washington,0,0,1,0,0,0,0,0,0
1996,1207,Georgetown,0,0,1,1,1,1,0,0,0
1996,1208,Georgia,0,0,1,1,1,0,0,0,0
1996,1210,Georgia Tech,0,0,1,1,1,0,0,0,0
1996,1231,Indiana,0,0,1,0,0,0,0,0,0
1996,1234,Iowa,0,0,1,1,0,0,0,0,0
1996,1235,Iowa St,0,0,1,1,0,0,0,0,0
1996,1242,Kansas,0,0,1,1,1,1,0,0,0
1996,1243,Kansas St,0,0,1,0,0,0,0,0,0
1996,1246,Kentucky,0,0,1,1,1,1,1,1,1
1996,1257,Louisville,0,0,1,1,1,0,0,0,0
1996,1266,Marquette,0,0,1,1,0,0,0,0,0
1996,1268,Maryland,0,0,1,0,0,0,0,0,0
1996,1269,Massachusetts,0,0,1,1,1,1,1,0,0
1996,1272,Memphis,0,0,1,0,0,0,0,0,0
1996,1276,Michigan,0,0,1,0,0,0,0,0,0
1996,1280,Mississippi St,0,0,1,1,1,1,1,0,0
1996,1284,Monmouth NJ,0,0,1,0,0,0,0,0,0
1996,1286,Montana St,0,0,1,0,0,0,0,0,0
1996,1290,MS Valley St,0,0,1,0,0,0,0,0,0
1996,1296,N Illinois,0,0,1,0,0,0,0,0,0
1996,1307,New Mexico,0,0,1,1,0,0,0,0,0
1996,1309,New Orleans,0,0,1,0,0,0,0,0,0
1996,1314,North Carolina,0,0,1,1,0,0,0,0,0
1996,1328,Oklahoma,0,0,1,0,0,0,0,0,0
1996,1336,Penn St,0,0,1,0,0,0,0,0,0
1996,1339,Portland,0,0,1,0,0,0,0,0,0
1996,1343,Princeton,0,0,1,1,0,0,0,0,0
1996,1345,Purdue,0,0,1,1,0,0,0,0,0
1996,1354,S Carolina St,0,0,1,0,0,0,0,0,0
1996,1363,San Jose St,0,0,1,0,0,0,0,0,0
1996,1365,Santa Clara,0,0,1,1,0,0,0,0,0
1996,1390,Stanford,0,0,1,1,0,0,0,0,0
1996,1393,Syracuse,0,0,1,1,1,1,1,1,0
1996,1396,Temple,0,0,1,1,0,0,0,0,0
1996,1400,Texas,0,0,1,1,0,0,0,0,0
1996,1403,Texas Tech,0,0,1,1,1,0,0,0,0
1996,1409,Tulsa,0,0,1,0,0,0,0,0,0
1996,1416,UCF,0,0,1,0,0,0,0,0,0
1996,1417,UCLA,0,0,1,0,0,0,0,0,0
1996,1419,ULM,0,0,1,0,0,0,0,0,0
1996,1422,UNC Greensboro,0,0,1,0,0,0,0,0,0
1996,1428,Utah,0,0,1,1,1,0,0,0,0
1996,1433,VCU,0,0,1,0,0,0,0,0,0
1996,1434,Valparaiso,0,0,1,0,0,0,0,0,0
1996,1437,Villanova,0,0,1,1,0,0,0,0,0
1996,1439,Virginia Tech,0,0,1,1,0,0,0,0,0
1996,1441,W Carolina,0,0,1,0,0,0,0,0,0
1996,1448,Wake Forest,0,0,1,1,1,1,0,0,0
1996,1453,WI Green Bay,0,0,1,0,0,0,0,0,0
1997,1112,Arizona,0,0,1,1,1,1,1,1,1
1997,1130,Boston College,0,0,1,1,0,0,0,0,0
1997,1131,Boston Univ,0,0,1,0,0,0,0,0,0
1997,1139,Butler,0,0,1,0,0,0,0,0,0
1997,1143,California,0,0,1,1,1,0,0,0,0
1997,1149,Charleston So,0,0,1,0,0,0,0,0,0
1997,1150,Charlotte,0,0,1,1,0,0,0,0,0
1997,1151,Chattanooga,0,0,1,1,1,0,0,0,0
1997,1153,Cincinnati,0,0,1,1,0,0,0,0,0
1997,1155,Clemson,0,0,1,1,1,0,0,0,0
1997,1158,Col Charleston,0,0,1,1,0,0,0,0,0
1997,1160,Colorado,0,0,1,1,0,0,0,0,0
1997,1164,Coppin St,0,0,1,1,0,0,0,0,0
1997,1181,Duke,0,0,1,1,0,0,0,0,0
1997,1193,Fairfield,0,0,1,0,0,0,0,0,0
1997,1207,Georgetown,0,0,1,0,0,0,0,0,0
1997,1208,Georgia,0,0,1,0,0,0,0,0,0
1997,1228,Illinois,0,0,1,1,0,0,0,0,0
1997,1229,Illinois St,0,0,1,0,0,0,0,0,0
1997,1231,Indiana,0,0,1,0,0,0,0,0,0
1997,1234,Iowa,0,0,1,1,0,0,0,0,0
1997,1235,Iowa St,0,0,1,1,1,0,0,0,0
1997,1238,Jackson St,0,0,1,0,0,0,0,0,0
1997,1242,Kansas,0,0,1,1,1,0,0,0,0
1997,1246,Kentucky,0,0,1,1,1,1,1,1,0
1997,1254,LIU Brooklyn,0,0,1,0,0,0,0,0,0
1997,1257,Louisville,0,0,1,1,1,1,0,0,0
1997,1266,Marquette,0,0,1,0,0,0,0,0,0
1997,1268,Maryland,0,0,1,0,0,0,0,0,0
1997,1269,Massachusetts,0,0,1,0,0,0,0,0,0
1997,1275,Miami OH,0,0,1,0,0,0,0,0,0
1997,1278,Minnesota,0,0,1,1,1,1,1,0,0
1997,1279,Mississippi,0,0,1,0,0,0,0,0,0
1997,1285,Montana,0,0,1,0,0,0,0,0,0
1997,1293,Murray St,0,0,1,0,0,0,0,0,0
1997,1298,Navy,0,0,1,0,0,0,0,0,0
1997,1307,New Mexico,0,0,1,1,0,0,0,0,0
1997,1314,North Carolina,0,0,1,1,1,1,1,0,0
1997,1328,Oklahoma,0,0,1,0,0,0,0,0,0
1997,1330,Old Dominion,0,0,1,0,0,0,0,0,0
1997,1334,Pacific,0,0,1,0,0,0,0,0,0
1997,1343,Princeton,0,0,1,0,0,0,0,0,0
1997,1344,Providence,0,0,1,1,1,1,0,0,0
1997,1345,Purdue,0,0,1,1,0,0,0,0,0
1997,1348,Rhode Island,0,0,1,0,0,0,0,0,0
1997,1375,South Alabama,0,0,1,0,0,0,0,0,0
1997,1376,South Carolina,0,0,1,0,0,0,0,0,0
1997,1386,St Joseph's PA,0,0,1,1,1,0,0,0,0
1997,1388,St Mary's CA,0,0,1,0,0,0,0,0,0
1997,1390,Stanford,0,0,1,1,1,0,0,0,0
1997,1396,Temple,0,0,1,1,0,0,0,0,0
1997,1400,Texas,0,0,1,1,1,0,0,0,0
1997,1402,Texas St,0,0,1,0,0,0,0,0,0
1997,1409,Tulsa,0,0,1,1,0,0,0,0,0
1997,1417,UCLA,0,0,1,1,1,1,0,0,0
1997,1425,USC,0,0,1,0,0,0,0,0,0
1997,1428,Utah,0,0,1,1,1,1,0,0,0
1997,1434,Valparaiso,0,0,1,0,0,0,0,0,0
1997,1435,Vanderbilt,0,0,1,0,0,0,0,0,0
1997,1437,Villanova,0,0,1,1,0,0,0,0,0
1997,1438,Virginia,0,0,1,0,0,0,0,0,0
1997,1448,Wake Forest,0,0,1,1,0,0,0,0,0
1997,1458,Wisconsin,0,0,1,0,0,0,0,0,0
1997,1462,Xavier,0,0,1,1,0,0,0,0,0
1998,1112,Arizona,0,0,1,1,1,1,0,0,0
1998,1116,Arkansas,0,0,1,1,0,0,0,0,0
1998,1139,Butler,0,0,1,0,0,0,0,0,0
1998,1150,Charlotte,0,0,1,1,0,0,0,0,0
1998,1153,Cincinnati,0,0,1,1,0,0,0,0,0
1998,1155,Clemson,0,0,1,0,0,0,0,0,0
1998,1158,Col Charleston,0,0,1,0,0,0,0,0,0
1998,1163,Connecticut,0,0,1,1,1,1,0,0,0
1998,1172,Davidson,0,0,1,0,0,0,0,0,0
1998,1174,Delaware,0,0,1,0,0,0,0,0,0
1998,1178,Detroit,0,0,1,1,0,0,0,0,0
1998,1181,Duke,0,0,1,1,1,1,0,0,0
1998,1185,E Michigan,0,0,1,0,0,0,0,0,0
1998,1192,F Dickinson,0,0,1,0,0,0,0,0,0
1998,1199,Florida St,0,0,1,1,0,0,0,0,0
1998,1203,G Washington,0,0,1,0,0,0,0,0,0
1998,1227,IL Chicago,0,0,1,0,0,0,0,0,0
1998,1228,Illinois,0,0,1,1,0,0,0,0,0
1998,1229,Illinois St,0,0,1,1,0,0,0,0,0
1998,1231,Indiana,0,0,1,1,0,0,0,0,0
1998,1233,Iona,0,0,1,0,0,0,0,0,0
1998,1242,Kansas,0,0,1,1,0,0,0,0,0
1998,1246,Kentucky,0,0,1,1,1,1,1,1,1
1998,1268,Maryland,0,0,1,1,1,0,0,0,0
1998,1269,Massachusetts,0,0,1,0,0,0,0,0,0
1998,1274,Miami FL,0,0,1,0,0,0,0,0,0
1998,1276,Michigan,0,0,1,1,0,0,0,0,0
1998,1277,Michigan St,0,0,1,1,1,0,0,0,0
1998,1279,Mississippi,0,0,1,0,0,0,0,0,0
1998,1293,Murray St,0,0,1,0,0,0,0,0,0
1998,1298,Navy,0,0,1,0,0,0,0,0,0
1998,1304,Nebraska,0,0,1,0,0,0,0,0,0
1998,1307,New Mexico,0,0,1,1,0,0,0,0,0
1998,1311,Nicholls St,0,0,1,0,0,0,0,0,0
1998,1314,North Carolina,0,0,1,1,1,1,1,0,0
1998,1319,Northern Arizona,0,0,1,0,0,0,0,0,0
1998,1328,Oklahoma,0,0,1,0,0,0,0,0,0
1998,1329,Oklahoma St,0,0,1,1,0,0,0,0,0
1998,1341,Prairie View,0,0,1,0,0,0,0,0,0
1998,1343,Princeton,0,0,1,1,0,0,0,0,0
1998,1345,Purdue,0,0,1,1,1,0,0,0,0
1998,1347,Radford,0,0,1,0,0,0,0,0,0
1998,1348,Rhode Island,0,0,1,1,1,1,0,0,0
1998,1350,Richmond,0,0,1,1,0,0,0,0,0
1998,1354,S Carolina St,0,0,1,0,0,0,0,0,0
1998,1362,San Francisco,0,0,1,0,0,0,0,0,0
1998,1375,South Alabama,0,0,1,0,0,0,0,0,0
1998,1376,South Carolina,0,0,1,0,0,0,0,0,0
1998,1385,St John's,0,0,1,0,0,0,0,0,0
1998,1387,St Louis,0,0,1,1,0,0,0,0,0
1998,1390,Stanford,0,0,1,1,1,1,1,0,0
1998,1393,Syracuse,0,0,1,1,1,0,0,0,0
1998,1395,TCU,0,0,1,0,0,0,0,0,0
1998,1396,Temple,0,0,1,0,0,0,0,0,0
1998,1397,Tennessee,0,0,1,0,0,0,0,0,0
1998,1417,UCLA,0,0,1,1,1,0,0,0,0
1998,1424,UNLV,0,0,1,0,0,0,0,0,0
1998,1428,Utah,0,0,1,1,1,1,1,1,0
1998,1429,Utah St,0,0,1,0,0,0,0,0,0
1998,1434,Valparaiso,0,0,1,1,1,0,0,0,0
1998,1444,W Michigan,0,0,1,1,0,0,0,0,0
1998,1449,Washington,0,0,1,1,1,0,0,0,0
1998,1452,West Virginia,0,0,1,1,1,0,0,0,0
1998,1462,Xavier,0,0,1,0,0,0,0,0,0
1999,1108,Alcorn St,0,0,1,0,0,0,0,0,0
1999,1112,Arizona,0,0,1,0,0,0,0,0,0
1999,1116,Arkansas,0,0,1,1,0,0,0,0,0
1999,1117,Arkansas St,0,0,1,0,0,0,0,0,0
1999,1120,Auburn,0,0,1,1,1,0,0,0,0
1999,1150,Charlotte,0,0,1,1,0,0,0,0,0
1999,1153,Cincinnati,0,0,1,1,0,0,0,0,0
1999,1158,Col Charleston,0,0,1,0,0,0,0,0,0
1999,1163,Connecticut,0,0,1,1,1,1,1,1,1
1999,1166,Creighton,0,0,1,1,0,0,0,0,0
1999,1174,Delaware,0,0,1,0,0,0,0,0,0
1999,1178,Detroit,0,0,1,1,0,0,0,0,0
1999,1181,Duke,0,0,1,1,1,1,1,1,0
1999,1191,Evansville,0,0,1,0,0,0,0,0,0
1999,1196,Florida,0,0,1,1,1,0,0,0,0
1999,1197,Florida A&M,0,0,1,0,0,0,0,0,0
1999,1203,G Washington,0,0,1,0,0,0,0,0,0
1999,1206,George Mason,0,0,1,0,0,0,0,0,0
1999,1211,Gonzaga,0,0,1,1,1,1,0,0,0
1999,1231,Indiana,0,0,1,1,0,0,0,0,0
1999,1234,Iowa,0,0,1,1,1,0,0,0,0
1999,1242,Kansas,0,0,1,1,0,0,0,0,0
1999,1245,Kent,0,0,1,0,0,0,0,0,0
1999,1246,Kentucky,0,0,1,1,1,1,0,0,0
1999,1248,Lafayette,0,0,1,0,0,0,0,0,0
1999,1257,Louisville,0,0,1,0,0,0,0,0,0
1999,1268,Maryland,0,0,1,1,1,0,0,0,0
1999,1274,Miami FL,0,0,1,1,0,0,0,0,0
1999,1275,Miami OH,0,0,1,1,1,0,0,0,0
1999,1277,Michigan St,0,0,1,1,1,1,1,0,0
1999,1278,Minnesota,0,0,1,0,0,0,0,0,0
1999,1279,Mississippi,0,0,1,1,0,0,0,0,0
1999,1281,Missouri,0,0,1,0,0,0,0,0,0
1999,1283,Missouri St,0,0,1,1,1,0,0,0,0
1999,1291,Mt St Mary's,0,0,1,0,0,0,0,0,0
1999,1293,Murray St,0,0,1,0,0,0,0,0,0
1999,1307,New Mexico,0,0,1,1,0,0,0,0,0
1999,1308,New Mexico St,0,0,1,0,0,0,0,0,0
1999,1314,North Carolina,0,0,1,0,0,0,0,0,0
1999,1326,Ohio St,0,0,1,1,1,1,1,0,0
1999,1328,Oklahoma,0,0,1,1,1,0,0,0,0
1999,1329,Oklahoma St,0,0,1,1,0,0,0,0,0
1999,1335,Penn,0,0,1,0,0,0,0,0,0
